name, movie, percent of dialogue, percent of fanworks (literal), percent of fanworks (including sub tags), age, gender,  year, script ID, imdb ID, movie words, gross, AO3 works in closest fandom (literal), AO3 works in closest fandom (including fandom subtags), AO3 closest fandom,title similarity
maggie blake,The Family,0.136224976168,-1,-1,55,f,2013,8612,tt2404311,10490,39,0,0,,0
manager,The Family,0.0104861773117,-1,-1,45,m,2013,8612,tt2404311,10490,39,0,0,,0
mayor,The Family,0.0161105815062,0.070652173913,0.070652173913,None,m,2013,8612,tt2404311,10490,39,13,13,The Nightmare Before Christmas (1993),0.108108108108
mr. chambard,The Family,0.0124880838894,-1,-1,None,m,2013,8612,tt2404311,10490,39,0,0,,0
mr. lemercier,The Family,0.0515729265968,-1,-1,None,m,2013,8612,tt2404311,10490,39,0,0,,0
neighbor with r,The Family,0.0112488083889,-1,-1,None,m,2013,8612,tt2404311,10490,39,0,0,,0
plumber,The Family,0.0259294566254,-1,-1,None,m,2013,8612,tt2404311,10490,39,0,0,,0
priest,The Family,0.0112488083889,0.000943396226415,0.0,None,m,2013,8612,tt2404311,10490,39,20,0,Star Wars Episode VII: The Force Awakens (2015),0.0212765957447
quintiliani,The Family,0.0521448999047,-1,-1,None,m,2013,8612,tt2404311,10490,39,0,0,,0
rocco,The Family,0.0164918970448,-1,-1,63,m,2013,8612,tt2404311,10490,39,0,0,,0
wahlberg,The Family,0.0115347950429,-1,-1,None,m,2013,8612,tt2404311,10490,39,0,0,,0
warren blake,The Family,0.121830314585,-1,-1,18,m,2013,8612,tt2404311,10490,39,0,0,,0
alison,S�ance,0.0670935817203,-1,-1,22,f,2006,8613,tt0814343,6871,None,-1,0,,0
diego,S�ance,0.202299519721,-1,-1,23,m,2006,8613,tt0814343,6871,None,-1,0,,0
grant,S�ance,0.169844273032,-1,-1,24,m,2006,8613,tt0814343,6871,None,-1,0,,0
lauren,S�ance,0.36792315529,-1,-1,21,f,2006,8613,tt0814343,6871,None,-1,0,,0
melina,S�ance,0.153398340853,-1,-1,None,f,2006,8613,tt0814343,6871,None,-1,0,,0
syd,S�ance,0.0394411293844,-1,-1,None,m,2006,8613,tt0814343,6871,None,-1,0,,0
anna,Martyrs,0.460493046776,-1,-1,25,f,2015,8614,tt1663655,3164,None,-1,0,,0
eleanor,Martyrs,0.248735777497,-1,-1,58,f,2015,8614,tt1663655,3164,None,-1,0,,0
lucie,Martyrs,0.256321112516,-1,-1,30,f,2015,8614,tt1663655,3164,None,-1,0,,0
professor,Martyrs,0.0344500632111,-1,-1,74,m,2015,8614,tt1663655,3164,None,-1,0,,0
adele stanton,The Majestic,0.0317293824571,-1,-1,32,f,2001,8616,tt0268995,7627,42,0,0,,0
carl leffert,The Majestic,0.0150780123246,-1,-1,None,m,2001,8616,tt0268995,7627,42,0,0,,0
congressman doy,The Majestic,0.0292382325947,-1,-1,76,m,2001,8616,tt0268995,7627,42,0,0,,0
doc stanton,The Majestic,0.0566408810804,-1,-1,59,m,2001,8616,tt0268995,7627,42,0,0,,0
elvin clyde,The Majestic,0.0549364101219,-1,-1,56,m,2001,8616,tt0268995,7627,42,0,0,,0
emmett smith,The Majestic,0.0361872295791,-1,-1,None,m,2001,8616,tt0268995,7627,42,0,0,,0
ernie cole,The Majestic,0.0575586731349,-1,-1,54,m,2001,8616,tt0268995,7627,42,0,0,,0
harry trimble,The Majestic,0.139111052839,-1,-1,73,m,2001,8616,tt0268995,7627,42,0,0,,0
irene terwillig,The Majestic,0.0228136882129,-1,-1,76,f,2001,8616,tt0268995,7627,42,0,0,,0
kevin bannerman,The Majestic,0.049691884096,-1,-1,62,m,2001,8616,tt0268995,7627,42,0,0,,0
leo kubelsky,The Majestic,0.0542808443687,-1,-1,62,m,2001,8616,tt0268995,7627,42,0,0,,0
luke trimble,The Majestic,0.131637603252,-1,-1,31,m,2001,8616,tt0268995,7627,42,0,0,,0
newsreel announ,The Majestic,0.0161269175298,-1,-1,56,m,2001,8616,tt0268995,7627,42,0,0,,0
peter appleton,The Majestic,0.291726760194,-1,-1,39,m,2001,8616,tt0268995,7627,42,0,0,,0
sheriff cecil c,The Majestic,0.0132424282156,-1,-1,40,m,2001,8616,tt0268995,7627,42,0,0,,0
ace,Hook,0.0182496336752,-1,-1,11,m,1991,8618,tt0102057,7507,247,0,0,,0
captain hook,Hook,0.239642999867,0.000382501717355,0.000382501717355,54,m,1991,8618,tt0102057,7507,247,49,49,Harry Potter - J. K. Rowling,0.0357142857143
granny wendy,Hook,0.0534168109764,-1,-1,57,f,1991,8618,tt0102057,7507,247,0,0,,0
jack 'jackie' b,Hook,0.0218462768083,-1,-1,13,m,1991,8618,tt0102057,7507,247,0,0,,0
liza, wendy's h,Hook,0.0141201545224,-1,-1,52,f,1991,8618,tt0102057,7507,247,0,0,,0
maggie banning,Hook,0.0263753829759,0.0434782608696,0.0434782608696,7,f,1991,8618,tt0102057,7507,247,1,1,Hook (1991),0.363636363636
moira banning,Hook,0.0253097109365,-1,-1,32,f,1991,8618,tt0102057,7507,247,0,0,,0
peter banning,Hook,0.292127347809,0.130434782609,0.130434782609,40,m,1991,8618,tt0102057,7507,247,3,3,Hook (1991),0.363636363636
rufio,Hook,0.0506194218729,0.173913043478,0.217391304348,16,m,1991,8618,tt0102057,7507,247,4,5,Hook (1991),0.363636363636
smee,Hook,0.0664712934594,-1,-1,49,m,1991,8618,tt0102057,7507,247,0,0,,0
tinkerbell,Hook,0.191820967097,0.486111111111,0.486111111111,24,f,1991,8618,tt0102057,7507,247,35,35,Tinker Bell (Movies),0.05
dead man,Everly,0.104474115718,-1,-1,34,m,2014,8627,tt1945084,4269,None,-1,0,,0
edith,Everly,0.141250878426,-1,-1,61,f,2014,8627,tt1945084,4269,None,-1,0,,0
everly,Everly,0.355118294683,-1,-1,48,f,2014,8627,tt1945084,4269,None,-1,0,,0
taiko,Everly,0.240337315531,-1,-1,59,m,2014,8627,tt1945084,4269,None,-1,0,,0
the sadist,Everly,0.118763176388,-1,-1,68,m,2014,8627,tt1945084,4269,None,-1,0,,0
zelda,Everly,0.0400562192551,-1,-1,40,f,2014,8627,tt1945084,4269,None,-1,0,,0
anne garrett,Boxing Helena,0.0875166592625,-1,-1,None,f,1993,8628,tt0106471,6753,3,-1,0,,0
dr. alan harris,Boxing Helena,0.0444247001333,-1,-1,50,m,1993,8628,tt0106471,6753,3,-1,0,,0
dr. nick cavana,Boxing Helena,0.478009773434,-1,-1,35,m,1993,8628,tt0106471,6753,3,-1,0,,0
helena,Boxing Helena,0.351843625056,-1,-1,28,f,1993,8628,tt0106471,6753,3,-1,0,,0
russell,Boxing Helena,0.0222123500666,-1,-1,None,m,1993,8628,tt0106471,6753,3,-1,0,,0
uncle charlie,Boxing Helena,0.015992892048,-1,-1,None,m,1993,8628,tt0106471,6753,3,-1,0,,0
ceo,Begin Again,0.00873916940544,-1,-1,51,m,2013,8633,tt1980929,13388,17,-1,0,,0
dan,Begin Again,0.387436510308,-1,-1,46,m,2013,8633,tt1980929,13388,17,-1,0,,0
dave,Begin Again,0.0880639378548,-1,-1,34,m,2013,8633,tt1980929,13388,17,-1,0,,0
gretta,Begin Again,0.289961159247,-1,-1,28,f,2013,8633,tt1980929,13388,17,-1,0,,0
jill,Begin Again,0.00784284433821,-1,-1,40,f,2013,8633,tt1980929,13388,17,-1,0,,0
miriam,Begin Again,0.0394383029579,-1,-1,54,f,2013,8633,tt1980929,13388,17,-1,0,,0
saul,Begin Again,0.0702868240215,-1,-1,40,m,2013,8633,tt1980929,13388,17,-1,0,,0
steve,Begin Again,0.0432476844936,-1,-1,35,m,2013,8633,tt1980929,13388,17,-1,0,,0
troublegum,Begin Again,0.0235285330146,-1,-1,38,m,2013,8633,tt1980929,13388,17,-1,0,,0
violet,Begin Again,0.0414550343591,-1,-1,17,f,2013,8633,tt1980929,13388,17,-1,0,,0
angela,Southland Tales,0.0247539226196,-1,-1,None,f,2006,8634,tt0405336,10261,None,-1,0,,0
bart bookman,Southland Tales,0.0415164214014,-1,-1,49,m,2006,8634,tt0405336,10261,None,-1,0,,0
boxer santaros,Southland Tales,0.0960919988305,-1,-1,34,m,2006,8634,tt0405336,10261,None,-1,0,,0
clark,Southland Tales,0.0234869895722,-1,-1,None,m,2006,8634,tt0405336,10261,None,-1,0,,0
cyndi pinziki,Southland Tales,0.134977097749,-1,-1,54,f,2006,8634,tt0405336,10261,None,-1,0,,0
david clark,Southland Tales,0.0426858980606,-1,-1,None,m,2006,8634,tt0405336,10261,None,-1,0,,0
dion element,Southland Tales,0.0350842997759,-1,-1,37,m,2006,8634,tt0405336,10261,None,-1,0,,0
dr. inga von we,Southland Tales,0.0182243446058,-1,-1,57,f,2006,8634,tt0405336,10261,None,-1,0,,0
hideo takehashi,Southland Tales,0.0891725952636,-1,-1,63,m,2006,8634,tt0405336,10261,None,-1,0,,0
jerri,Southland Tales,0.040249488354,-1,-1,None,f,2006,8634,tt0405336,10261,None,-1,0,,0
kevin,Southland Tales,0.0216353181951,-1,-1,None,m,2006,8634,tt0405336,10261,None,-1,0,,0
krysta kapowski,Southland Tales,0.0618848065491,-1,-1,29,f,2006,8634,tt0405336,10261,None,-1,0,,0
larry,Southland Tales,0.0110125718741,-1,-1,None,m,2006,8634,tt0405336,10261,None,-1,0,,0
priestess,Southland Tales,0.0131566124159,-1,-1,None,f,2006,8634,tt0405336,10261,None,-1,0,,0
rashad,Southland Tales,0.0294318292564,-1,-1,None,m,2006,8634,tt0405336,10261,None,-1,0,,0
robinson,Southland Tales,0.0128642432511,-1,-1,None,f,2006,8634,tt0405336,10261,None,-1,0,,0
starla von luft,Southland Tales,0.0422960725076,-1,-1,None,f,2006,8634,tt0405336,10261,None,-1,0,,0
tera,Southland Tales,0.0160803040639,-1,-1,None,f,2006,8634,tt0405336,10261,None,-1,0,,0
terrence clark,Southland Tales,0.0372283403177,-1,-1,None,m,2006,8634,tt0405336,10261,None,-1,0,,0
vaughn smallhou,Southland Tales,0.0755287009063,-1,-1,59,m,2006,8634,tt0405336,10261,None,-1,0,,0
vincenzo,Southland Tales,0.0268979631615,-1,-1,None,m,2006,8634,tt0405336,10261,None,-1,0,,0
zora charmichae,Southland Tales,0.105740181269,-1,-1,44,f,2006,8634,tt0405336,10261,None,-1,0,,0
anne-marie mcco,Candyman,0.0363081099423,-1,-1,29,f,1992,8645,tt0103919,5894,54,-1,0,,0
bernadette 'ber,Candyman,0.108924329827,-1,-1,31,f,1992,8645,tt0103919,5894,54,-1,0,,0
billy,Candyman,0.0217170003393,-1,-1,27,m,1992,8645,tt0103919,5894,54,-1,0,,0
detective frank,Candyman,0.0522565320665,-1,-1,51,m,1992,8645,tt0103919,5894,54,-1,0,,0
helen lyle,Candyman,0.39294197489,-1,-1,31,f,1992,8645,tt0103919,5894,54,-1,0,,0
henrietta mosel,Candyman,0.0300305395317,-1,-1,48,f,1992,8645,tt0103919,5894,54,-1,0,,0
jake,Candyman,0.0405497115711,-1,-1,11,m,1992,8645,tt0103919,5894,54,-1,0,,0
kitty culver,Candyman,0.0191720393621,-1,-1,44,f,1992,8645,tt0103919,5894,54,-1,0,,0
monica,Candyman,0.0232439769257,-1,-1,25,f,1992,8645,tt0103919,5894,54,-1,0,,0
professor phili,Candyman,0.0795724465558,-1,-1,None,m,1992,8645,tt0103919,5894,54,-1,0,,0
the candyman,Candyman,0.12351543943,-1,-1,38,m,1992,8645,tt0103919,5894,54,-1,0,,0
trevor lyle,Candyman,0.0717678995589,-1,-1,37,m,1992,8645,tt0103919,5894,54,-1,0,,0
donkey,Shrek 2,0.127598152425,-1,-1,43,m,2004,8649,tt0298148,3464,610,-1,0,,0
Fairy Godmother,Shrek 2,0.114030023095,-1,-1,46,f,2004,8649,tt0298148,3464,610,-1,0,,0
king,Shrek 2,0.176674364896,-1,-1,65,m,2004,8649,tt0298148,3464,610,-1,0,,0
prince charming,Shrek 2,0.115762124711,-1,-1,45,m,2004,8649,tt0298148,3464,610,-1,0,,0
princess fiona,Shrek 2,0.0819861431871,-1,-1,32,f,2004,8649,tt0298148,3464,610,-1,0,,0
puss in boots,Shrek 2,0.0522517321016,-1,-1,44,m,2004,8649,tt0298148,3464,610,-1,0,,0
queen,Shrek 2,0.0609122401848,-1,-1,69,f,2004,8649,tt0298148,3464,610,-1,0,,0
shrek,Shrek 2,0.2707852194,-1,-1,41,m,2004,8649,tt0298148,3464,610,-1,0,,0
ben,Pocahontas,0.0506184895833,0.484810126582,0.484810126582,53,m,1995,8652,tt0114148,6144,284,383,383,Descendants (2015),0.0555555555556
englishmen,Pocahontas,0.0193684895833,-1,-1,None,m,1995,8652,tt0114148,6144,284,0,0,,0
governor ratcli,Pocahontas,0.19287109375,-1,-1,53,m,1995,8652,tt0114148,6144,284,0,0,,0
grandmother wil,Pocahontas,0.05859375,-1,-1,50,f,1995,8652,tt0114148,6144,284,0,0,,0
John Smith,Pocahontas,0.208984375,0.318965517241,0.379310344828,39,m,1995,8652,tt0114148,6144,284,37,44,Pocahontas (1995),0.588235294118
lon,Pocahontas,0.0335286458333,-1,-1,67,m,1995,8652,tt0114148,6144,284,0,0,,0
nakoma,Pocahontas,0.0374348958333,0.120689655172,0.120689655172,None,f,1995,8652,tt0114148,6144,284,14,14,Pocahontas (1995),0.588235294118
pocahontas,Pocahontas,0.2470703125,0.534482758621,0.534482758621,28,f,1995,8652,tt0114148,6144,284,62,62,Pocahontas (1995),0.588235294118
powhatan,Pocahontas,0.108723958333,0.0258620689655,0.0258620689655,43,m,1995,8652,tt0114148,6144,284,3,3,Pocahontas (1995),0.588235294118
thomas,Pocahontas,0.0428059895833,0.419134396355,0.537585421412,21,m,1995,8652,tt0114148,6144,284,184,236,Crimson Peak (2015),0.105263157895
aurora,Maleficent,0.0706723312428,0.606701940035,0.606701940035,16,f,2014,8653,tt1587310,14829,256,344,344,Maleficent (2014),0.588235294118
diaval,Maleficent,0.0383707599973,0.650793650794,0.650793650794,34,m,2014,8653,tt1587310,14829,256,369,369,Maleficent (2014),0.588235294118
faerie king kin,Maleficent,0.00782250994673,-1,-1,None,m,2014,8653,tt1587310,14829,256,0,0,,0
flittle,Maleficent,0.0373592285387,-1,-1,58,f,2014,8653,tt1587310,14829,256,0,0,,0
human queen mar,Maleficent,0.00775507451615,-1,-1,None,f,2014,8653,tt1587310,14829,256,0,0,,0
king henry,Maleficent,0.0500370894868,5.46431024792e-05,6.24492599763e-05,70,m,2014,8653,tt1587310,14829,256,7,8,Harry Potter - J. K. Rowling,0.0357142857143
kinloch,Maleficent,0.0256928990492,-1,-1,None,m,2014,8653,tt1587310,14829,256,0,0,,0
knotgrass,Maleficent,0.0778879223144,0.031746031746,0.031746031746,58,f,2014,8653,tt1587310,14829,256,18,18,Maleficent (2014),0.588235294118
leah,Maleficent,0.0205003708949,6.60480169083e-05,0.000504795557799,None,f,2014,8653,tt1587310,14829,256,14,107,Marvel,0.2
maleficent,Maleficent,0.383572729112,0.869488536155,0.869488536155,39,f,2014,8653,tt1587310,14829,256,493,493,Maleficent (2014),0.588235294118
prince phillip,Maleficent,0.00998044372513,0.155202821869,0.155202821869,25,m,2014,8653,tt1587310,14829,256,88,88,Maleficent (2014),0.588235294118
queen mary,Maleficent,0.0086991705442,-1,-1,None,f,2014,8653,tt1587310,14829,256,0,0,,0
shepherd,Maleficent,0.0153752781712,-1,-1,41,m,2014,8653,tt1587310,14829,256,0,0,,0
stefan,Maleficent,0.174118281745,0.111111111111,0.111111111111,41,m,2014,8653,tt1587310,14829,256,63,63,Maleficent (2014),0.588235294118
Thistletwit,Maleficent,0.0426191921235,-1,-1,25,f,2014,8653,tt1587310,14829,256,0,0,,0
ulla,Maleficent,0.0295367185919,4.31480842251e-05,4.31480842251e-05,None,f,2014,8653,tt1587310,14829,256,1,1,Thor (Movies),0.0769230769231
aubrey,Pitch Perfect,0.176578016208,0.424939467312,0.424939467312,30,f,2012,8655,tt1981677,8761,71,1053,1053,Pitch Perfect (Movies),0.590909090909
beca,Pitch Perfect,0.202716584865,0.85593220339,0.85593220339,27,f,2012,8655,tt1981677,8761,71,2121,2121,Pitch Perfect (Movies),0.590909090909
benji,Pitch Perfect,0.0297911197352,0.0617433414044,0.0617433414044,19,m,2012,8655,tt1981677,8761,71,153,153,Pitch Perfect (Movies),0.590909090909
bumper,Pitch Perfect,0.0477114484648,0.0351089588378,0.0351089588378,29,m,2012,8655,tt1981677,8761,71,87,87,Pitch Perfect (Movies),0.590909090909
chloe,Pitch Perfect,0.0781874215272,0.706214689266,0.706214689266,26,f,2012,8655,tt1981677,8761,71,1750,1750,Pitch Perfect (Movies),0.590909090909
cynthia rose,Pitch Perfect,0.0174637598448,0.114608555287,0.114608555287,None,f,2012,8655,tt1981677,8761,71,284,284,Pitch Perfect (Movies),0.590909090909
donald,Pitch Perfect,0.0218011642507,0.559322033898,0.559322033898,29,m,2012,8655,tt1981677,8761,71,99,99,History Boys (2006),0.0526315789474
dr. mitchell,Pitch Perfect,0.0708823193699,0.0258272800646,0.0258272800646,49,m,2012,8655,tt1981677,8761,71,64,64,Pitch Perfect (Movies),0.590909090909
fat amy,Pitch Perfect,0.0570711106038,0.192493946731,0.192493946731,32,f,2012,8655,tt1981677,8761,71,477,477,Pitch Perfect (Movies),0.590909090909
gail,Pitch Perfect,0.0369820796713,0.00726392251816,0.00726392251816,38,f,2012,8655,tt1981677,8761,71,18,18,Pitch Perfect (Movies),0.590909090909
jesse,Pitch Perfect,0.107179545714,0.236884584342,0.236884584342,25,m,2012,8655,tt1981677,8761,71,587,587,Pitch Perfect (Movies),0.590909090909
john,Pitch Perfect,0.0518205684283,-1,-1,49,m,2012,8655,tt1981677,8761,71,0,0,,0
justin,Pitch Perfect,0.0257961419929,-1,-1,None,m,2012,8655,tt1981677,8761,71,0,0,,0
luke,Pitch Perfect,0.0297911197352,0.0801696943326,0.0801696943326,25,m,2012,8655,tt1981677,8761,71,737,737,Percy Jackson and the Olympians - Rick Riordan,0.0652173913043
stacie,Pitch Perfect,0.0211163109234,0.222356739306,0.222356739306,23,f,2012,8655,tt1981677,8761,71,551,551,Pitch Perfect (Movies),0.590909090909
tommy,Pitch Perfect,0.0251112886657,-1,-1,23,m,2012,8655,tt1981677,8761,71,0,0,,0
beau brower,30 Days of Night,0.0393258426966,-1,-1,52,m,2007,8671,tt0389722,5874,50,-1,0,,0
billy kitka,30 Days of Night,0.046986721144,-1,-1,38,m,2007,8671,tt0389722,5874,50,-1,0,,0
carter davies,30 Days of Night,0.0509022812394,-1,-1,None,m,2007,8671,tt0389722,5874,50,-1,0,,0
denise,30 Days of Night,0.0459652706844,-1,-1,29,f,2007,8671,tt0389722,5874,50,-1,0,,0
doug hertz,30 Days of Night,0.0536261491318,-1,-1,36,m,2007,8671,tt0389722,5874,50,-1,0,,0
eben oleson,30 Days of Night,0.410112359551,-1,-1,29,m,2007,8671,tt0389722,5874,50,-1,0,,0
helen munson,30 Days of Night,0.0250255362615,-1,-1,None,f,2007,8671,tt0389722,5874,50,-1,0,,0
jake oleson,30 Days of Night,0.0556690500511,-1,-1,19,m,2007,8671,tt0389722,5874,50,-1,0,,0
lucy ikos,30 Days of Night,0.0248552945182,-1,-1,None,f,2007,8671,tt0389722,5874,50,-1,0,,0
stella oleson,30 Days of Night,0.195778004767,-1,-1,31,f,2007,8671,tt0389722,5874,50,-1,0,,0
the stranger,30 Days of Night,0.0279196458972,-1,-1,27,m,2007,8671,tt0389722,5874,50,-1,0,,0
wilson bulosan,30 Days of Night,0.0238338440586,-1,-1,None,m,2007,8671,tt0389722,5874,50,-1,0,,0
andy,The 40-Year-Old Virgin,0.385288399222,-1,-1,43,m,2005,8672,tt0405422,9258,147,-1,0,,0
beth,The 40-Year-Old Virgin,0.0334845538993,-1,-1,31,f,2005,8672,tt0405422,9258,147,-1,0,,0
cal,The 40-Year-Old Virgin,0.0411535968892,-1,-1,23,m,2005,8672,tt0405422,9258,147,-1,0,,0
david,The 40-Year-Old Virgin,0.124324908188,-1,-1,36,m,2005,8672,tt0405422,9258,147,-1,0,,0
jay,The 40-Year-Old Virgin,0.165802549147,-1,-1,37,m,2005,8672,tt0405422,9258,147,-1,0,,0
marla,The 40-Year-Old Virgin,0.0173903650897,-1,-1,19,f,2005,8672,tt0405422,9258,147,-1,0,,0
nicky,The 40-Year-Old Virgin,0.0590840354288,-1,-1,33,f,2005,8672,tt0405422,9258,147,-1,0,,0
paula,The 40-Year-Old Virgin,0.0200907323396,-1,-1,45,f,2005,8672,tt0405422,9258,147,-1,0,,0
trish,The 40-Year-Old Virgin,0.153380859797,-1,-1,46,f,2005,8672,tt0405422,9258,147,-1,0,,0
Blue Mecha,A.I. Artificial Intelligence,0.0295557570263,-1,-1,52,f,2001,8682,tt0212720,5515,120,0,0,,0
david,A.I. Artificial Intelligence,0.214143245694,0.555555555556,0.555555555556,13,m,2001,8682,tt0212720,5515,120,370,370,Newsies (1992),0.0357142857143
Dr. Know,A.I. Artificial Intelligence,0.0534904805077,-1,-1,50,m,2001,8682,tt0212720,5515,120,0,0,,0
gigolo joe,A.I. Artificial Intelligence,0.186582048957,0.609375,0.609375,29,m,2001,8682,tt0212720,5515,120,39,39,A.I. Artificial Intelligence (2001),0.8
henry swinton,A.I. Artificial Intelligence,0.0955575702629,0.078125,0.078125,40,m,2001,8682,tt0212720,5515,120,5,5,A.I. Artificial Intelligence (2001),0.8
lord johnson-jo,A.I. Artificial Intelligence,0.056754306437,-1,-1,46,m,2001,8682,tt0212720,5515,120,0,0,,0
martin swinton,A.I. Artificial Intelligence,0.0607434270172,0.078125,0.078125,11,m,2001,8682,tt0212720,5515,120,5,5,A.I. Artificial Intelligence (2001),0.8
monica swinton,A.I. Artificial Intelligence,0.188032638259,0.125,0.125,34,f,2001,8682,tt0212720,5515,120,8,8,A.I. Artificial Intelligence (2001),0.8
prof. hobby,A.I. Artificial Intelligence,0.0730734360834,-1,-1,51,m,2001,8682,tt0212720,5515,120,0,0,,0
specialist,A.I. Artificial Intelligence,0.022846781505,-1,-1,58,m,2001,8682,tt0212720,5515,120,0,0,,0
teddy,A.I. Artificial Intelligence,0.0192203082502,0.0571955719557,0.105166051661,71,m,2001,8682,tt0212720,5515,120,31,57,The Magnificent Seven (2016),0.142857142857
alfie,Alfie,0.814814814815,-1,-1,32,m,2004,8683,tt0375173,7182,18,0,0,,0
joe,Alfie,0.015873015873,-1,-1,75,m,2004,8683,tt0375173,7182,18,0,0,,0
julie,Alfie,0.0548593706488,-1,-1,40,f,2004,8683,tt0375173,7182,18,0,0,,0
liz,Alfie,0.0253411306043,0.377926421405,0.377926421405,58,f,2004,8683,tt0375173,7182,18,113,113,Hellboy (Movies),0.0625
lonette,Alfie,0.026037315511,-1,-1,34,f,2004,8683,tt0375173,7182,18,0,0,,0
marlon,Alfie,0.0242272347536,0.0625,0.0625,31,m,2004,8683,tt0375173,7182,18,1,1,The Truman Show (1998),0.0454545454545
nikki,Alfie,0.0242272347536,-1,-1,23,f,2004,8683,tt0375173,7182,18,0,0,,0
wing,Alfie,0.0146198830409,7.54834478952e-05,0.000301933791581,49,m,2004,8683,tt0375173,7182,18,16,64,Marvel,0.166666666667
alphonse paquet,Anatomy of a Murder,0.0351165980796,-1,-1,36,m,1959,8699,tt0052561,18225,None,-1,0,,0
army sergeant 1,Anatomy of a Murder,0.00696844993141,-1,-1,34,m,1959,8699,tt0052561,18225,None,-1,0,,0
asst. state att,Anatomy of a Murder,0.129986282579,-1,-1,32,m,1959,8699,tt0052561,18225,None,-1,0,,0
court clerk,Anatomy of a Murder,0.00724279835391,-1,-1,None,m,1959,8699,tt0052561,18225,None,-1,0,,0
dist. atty. mit,Anatomy of a Murder,0.0751165980796,-1,-1,43,m,1959,8699,tt0052561,18225,None,-1,0,,0
dr. raschid,Anatomy of a Murder,0.00718792866941,-1,-1,60,m,1959,8699,tt0052561,18225,None,-1,0,,0
dr. w. gregory ,Anatomy of a Murder,0.0100960219479,-1,-1,71,m,1959,8699,tt0052561,18225,None,-1,0,,0
duane 'duke' mi,Anatomy of a Murder,0.0083950617284,-1,-1,39,m,1959,8699,tt0052561,18225,None,-1,0,,0
george lemon,Anatomy of a Murder,0.0133333333333,-1,-1,67,m,1959,8699,tt0052561,18225,None,-1,0,,0
judge weaver,Anatomy of a Murder,0.0933882030178,-1,-1,69,m,1959,8699,tt0052561,18225,None,-1,0,,0
laura manion,Anatomy of a Murder,0.109135802469,-1,-1,24,f,1959,8699,tt0052561,18225,None,-1,0,,0
maida rutledge,Anatomy of a Murder,0.0308916323731,-1,-1,51,f,1959,8699,tt0052561,18225,None,-1,0,,0
mary pilant,Anatomy of a Murder,0.0206310013717,-1,-1,26,f,1959,8699,tt0052561,18225,None,-1,0,,0
parnell emmett ,Anatomy of a Murder,0.0521810699588,-1,-1,51,m,1959,8699,tt0052561,18225,None,-1,0,,0
paul biegler,Anatomy of a Murder,0.400329218107,-1,-1,51,m,1959,8699,tt0052561,18225,None,-1,0,,0
affa football c,Any Given Sunday,0.00534660766962,-1,-1,76,m,1999,8703,tt0146838,21696,129,-1,0,,0
christina pagni,Any Given Sunday,0.108729719764,-1,-1,27,f,1999,8703,tt0146838,21696,129,-1,0,,0
cindy rooney,Any Given Sunday,0.0120298672566,-1,-1,36,f,1999,8703,tt0146838,21696,129,-1,0,,0
dr. harvey mand,Any Given Sunday,0.0668786873156,-1,-1,52,m,1999,8703,tt0146838,21696,129,-1,0,,0
dr. ollie power,Any Given Sunday,0.0162241887906,-1,-1,40,m,1999,8703,tt0146838,21696,129,-1,0,,0
field photograp,Any Given Sunday,0.00571533923304,-1,-1,None,m,1999,8703,tt0146838,21696,129,-1,0,,0
jack 'cap' roon,Any Given Sunday,0.0518067846608,-1,-1,45,m,1999,8703,tt0146838,21696,129,-1,0,,0
jack rose,Any Given Sunday,0.0321257374631,-1,-1,40,m,1999,8703,tt0146838,21696,129,-1,0,,0
jimmy sanderson,Any Given Sunday,0.0190357669617,-1,-1,34,m,1999,8703,tt0146838,21696,129,-1,0,,0
julian washingt,Any Given Sunday,0.0347068584071,-1,-1,31,m,1999,8703,tt0146838,21696,129,-1,0,,0
