name, movie, percent of dialogue, percent of fanworks, age, gender,  year, script ID, imdb ID, movie words, gross, AO3 works, AO3 fandom, title distance
brigitte,Ginger Snaps,0.334042791531,7.86348981678e-05,23,f,2000,953,tt0210070,8927,None,1,Overwatch (Video Game),0.0106951871658
ginger,Ginger Snaps,0.383107426907,0.0256959314775,19,f,2000,953,tt0210070,8927,None,12,RuPaul's Drag Race RPF,0.00802139037433
henry,Ginger Snaps,0.0308054217542,0.0666290231508,None,m,2000,953,tt0210070,8927,None,236,Fire Emblem: Kakusei | Fire Emblem: Awakening,0.00389863547758
jason,Ginger Snaps,0.0513050296852,0.0292765002804,17,m,2000,953,tt0210070,8927,None,2349,DCU,0.0
mr. wayne,Ginger Snaps,0.0157947798813,0.0,41,m,2000,953,tt0210070,8927,None,0,,1
nurse ferry,Ginger Snaps,0.0280049288675,0.0,None,f,2000,953,tt0210070,8927,None,0,,1
pamela,Ginger Snaps,0.0711325193234,0.10663507109,44,f,2000,953,tt0210070,8927,None,45,Southern Vampire Mysteries - Charlaine Harris,0.00545808966862
sam,Ginger Snaps,0.08580710205,0.0299311583358,22,m,2000,953,tt0210070,8927,None,2800,The Avengers (Marvel) - All Media Types,0.00804424333836
chloe sava,Gothika,0.0662549129702,0.0,29,f,2003,962,tt0348836,14248,85,0,,1
dorothy,Gothika,0.0312324536777,0.642857142857,None,f,2003,962,tt0348836,14248,85,36,Emerald City (TV 2016),0.00313479623824
guard,Gothika,0.00736945536216,0.0,None,m,2003,962,tt0348836,14248,85,1,방탄소년단 | Bangtan Boys | BTS,0.00258397932817
irene,Gothika,0.039093206064,0.65503875969,61,f,2003,962,tt0348836,14248,85,169,The Queen's Thief - Megan Whalen Turner,0.00334448160535
jenna,Gothika,0.0207046603032,0.0,None,f,2003,962,tt0348836,14248,85,52,黄金の太陽 | Golden Sun Series,0.00408163265306
miranda grey,Gothika,0.414163391353,0.0,37,f,2003,962,tt0348836,14248,85,0,,1
pete graham,Gothika,0.129000561482,0.0,38,m,2003,962,tt0348836,14248,85,0,,1
phil parsons,Gothika,0.0757299270073,0.0,59,m,2003,962,tt0348836,14248,85,0,,1
shelley,Gothika,0.0377596855699,2.13793988113e-05,None,f,2003,962,tt0348836,14248,85,2,The Avengers (Marvel) - All Media Types,0.00334448160535
sheriff ryan,Gothika,0.115244244806,0.0,40,m,2003,962,tt0348836,14248,85,0,,1
simon,Gothika,0.0134755755194,0.900552486188,None,m,2003,962,tt0348836,14248,85,978,Carry On - Rainbow Rowell,0.0025
teddy howard,Gothika,0.0243542953397,0.0,53,m,2003,962,tt0348836,14248,85,0,,1
turlington,Gothika,0.0256176305446,0.0,None,m,2003,962,tt0348836,14248,85,0,,1
billy peltzer,Gremlins,0.451135843879,0.0,20,m,1984,971,tt0087363,6559,383,0,,1
dorry,Gremlins,0.0469583778015,0.0,None,m,1984,971,tt0087363,6559,383,0,,1
frank,Gremlins,0.0166183869492,0.0678793605796,None,m,1984,971,tt0087363,6559,383,862,Percy Jackson and the Olympians & Related Fandoms - All Media Types,0.00238805970149
gary,Gremlins,0.0570208873304,0.0187871581451,None,m,1984,971,tt0087363,6559,383,158,Pocket Monsters | Pokemon - All Media Types,0.00547195622435
lynn peltzer,Gremlins,0.0468059155359,0.0,40,f,1984,971,tt0087363,6559,383,0,,1
mogwai,Gremlins,0.0524470193627,0.0,56,m,1984,971,tt0087363,6559,383,0,,1
mr. futters,Gremlins,0.0158560756213,0.0,None,m,1984,971,tt0087363,6559,383,0,,1
oriental man,Gremlins,0.028967830462,0.0,None,m,1984,971,tt0087363,6559,383,0,,1
peggy,Gremlins,0.0246988870255,0.00745087978107,None,f,1984,971,tt0087363,6559,383,697,The Avengers (Marvel) - All Media Types,0.00545553737043
pete fountaine,Gremlins,0.0509223967068,0.0,13,m,1984,971,tt0087363,6559,383,0,,1
randall peltzer,Gremlins,0.0730294252173,0.0,46,m,1984,971,tt0087363,6559,383,0,,1
roland,Gremlins,0.0176856228084,0.0,None,m,1984,971,tt0087363,6559,383,11,吾命騎士 - 御我 | The Legend of the Sun Knight - Yu Wo,0.000980392156863
roy,Gremlins,0.0218021039793,0.00751514245121,None,m,1984,971,tt0087363,6559,383,603,DCU,0.0
ruby deagle,Gremlins,0.0246988870255,0.0,47,f,1984,971,tt0087363,6559,383,0,,1
tracy,Gremlins,0.0713523402958,0.0760233918129,None,f,1984,971,tt0087363,6559,383,13,30 Rock,0.0
billy peltzer,Gremlins 2: The New Batch,0.166242464836,0.0,26,m,1990,973,tt0099700,7465,85,0,,1
brain gremlin,Gremlins 2: The New Batch,0.0683188211654,4.4812906117e-05,70,m,1990,973,tt0099700,7465,85,1,DCU (Comics),0.00648648648649
clamp center se,Gremlins 2: The New Batch,0.0212993971869,0.0,38,m,1990,973,tt0099700,7465,85,0,,1
daniel clamp,Gremlins 2: The New Batch,0.172136637642,4.4812906117e-05,46,m,1990,973,tt0099700,7465,85,1,DCU (Comics),0.00648648648649
forster,Gremlins 2: The New Batch,0.0995311453449,0.0,37,m,1990,973,tt0099700,7465,85,0,,1
grandpa fred,Gremlins 2: The New Batch,0.0925653047555,0.0,60,m,1990,973,tt0099700,7465,85,0,,1
kate beringer,Gremlins 2: The New Batch,0.110515740121,4.4812906117e-05,27,f,1990,973,tt0099700,7465,85,1,DCU (Comics),0.00648648648649
lewis,Gremlins 2: The New Batch,0.0144675150703,0.207831325301,38,m,1990,973,tt0099700,7465,85,69,Ghost - Mystery Skulls (Music Video),0.00728597449909
marla bloodston,Gremlins 2: The New Batch,0.112659075687,0.0,31,f,1990,973,tt0099700,7465,85,0,,1
martin,Gremlins 2: The New Batch,0.0309444072338,0.142735768904,38,m,1990,973,tt0099700,7465,85,168,Lucifer (TV),0.00648648648649
microwave marge,Gremlins 2: The New Batch,0.0616208975218,0.0,71,f,1990,973,tt0099700,7465,85,0,,1
sheila futterma,Gremlins 2: The New Batch,0.0160750167448,0.0,57,f,1990,973,tt0099700,7465,85,0,,1
wally,Gremlins 2: The New Batch,0.0336235766912,0.00820050100325,None,m,1990,973,tt0099700,7465,85,658,DCU,0.0
bob destepello,Grosse Pointe Blank,0.0153378671683,0.0,33,m,1997,974,tt0119229,6911,53,0,,1
dan,Grosse Pointe Blank,0.0201128635509,0.920061412487,None,m,1997,974,tt0119229,6911,53,8989,Phandom/The Fantastic Foursome (YouTube RPF),0.00577200577201
debi newberry,Grosse Pointe Blank,0.146867312979,0.315789473684,27,f,1997,974,tt0119229,6911,53,6,Grosse Point Blank (1997),0.0327272727273
dr. oatman,Grosse Pointe Blank,0.0405151208219,7.24270297675e-05,63,m,1997,974,tt0119229,6911,53,1,Iron Man (Movies),0.0175438596491
female deejay,Grosse Pointe Blank,0.014759079728,0.0,None,f,1997,974,tt0119229,6911,53,0,,1
grocer,Grosse Pointe Blank,0.0486181449863,0.0,45,m,1997,974,tt0119229,6911,53,0,,1
kenneth mcculle,Grosse Pointe Blank,0.0212704384315,0.0,32,m,1997,974,tt0119229,6911,53,0,,1
marcella,Grosse Pointe Blank,0.0306757343366,0.5,35,f,1997,974,tt0119229,6911,53,1,Las Leyendas | Legend Quest (Cartoon),0.00772200772201
martin q. blank,Grosse Pointe Blank,0.49978295471,0.0,31,m,1997,974,tt0119229,6911,53,0,,1
mary blank,Grosse Pointe Blank,0.031399218637,0.0,62,f,1997,974,tt0119229,6911,53,0,,1
mr. bart newber,Grosse Pointe Blank,0.0167848357691,0.0,69,m,1997,974,tt0119229,6911,53,0,,1
paul spericki,Grosse Pointe Blank,0.0431196643033,0.210526315789,32,m,1997,974,tt0119229,6911,53,4,Grosse Point Blank (1997),0.0327272727273
steven lardner,Grosse Pointe Blank,0.0322673997974,0.0,33,m,1997,974,tt0119229,6911,53,0,,1
terry rostand,Grosse Pointe Blank,0.01852119809,0.0,None,m,1997,974,tt0119229,6911,53,0,,1
woman,Grosse Pointe Blank,0.0199681666908,0.0,None,f,1997,974,tt0119229,6911,53,0,,1
buster,Groundhog Day,0.0163164953062,0.211685012701,48,m,1993,975,tt0107048,8948,148,250,Baseball RPF,0.00615384615385
fred,Groundhog Day,0.0176575771122,0.0196335078534,19,m,1993,975,tt0107048,8948,148,105,Assassin's Creed - All Media Types,0.00625782227785
larry,Groundhog Day,0.0271569065713,0.459627329193,33,m,1993,975,tt0107048,8948,148,74,U2,0.0
mrs. lancaster,Groundhog Day,0.0163164953062,0.0402684563758,63,f,1993,975,tt0107048,8948,148,6,The Fault in Our Stars - John Green,0.0047619047619
nancy,Groundhog Day,0.0132990612427,0.903614457831,31,f,1993,975,tt0107048,8948,148,75,Nancy Drew/Hardy Boys Super Mysteries - Franklin W. Dixon & Carolyn Keene,0.00254858235107
ned,Groundhog Day,0.0508493518105,0.0233228624295,42,m,1993,975,tt0107048,8948,148,542,A Song of Ice and Fire & Related Fandoms,0.00471698113208
phil,Groundhog Day,0.583258828789,0.911566018424,43,m,1993,975,tt0107048,8948,148,8906,Phandom/The Fantastic Foursome (YouTube RPF),0.00398724082935
rita,Groundhog Day,0.275145283862,0.00311174886736,35,f,1993,975,tt0107048,8948,148,386,Harry Potter - J. K. Rowling,0.00696864111498
barry simms,Halloween: The Curse of Michael Myers,0.0782953419227,0.0,None,m,1995,978,tt0113253,5045,30,0,,1
beth,Halloween: The Curse of Michael Myers,0.0705649157582,0.00662402923709,24,f,1995,978,tt0113253,5045,30,203,Glee,0.00395517468688
danny strode,Halloween: The Curse of Michael Myers,0.0225966303271,0.0,None,m,1995,978,tt0113253,5045,30,0,,1
debra strode,Halloween: The Curse of Michael Myers,0.0422200198216,0.0,48,f,1995,978,tt0113253,5045,30,0,,1
dr. loomis,Halloween: The Curse of Michael Myers,0.165510406343,0.0,76,m,1995,978,tt0113253,5045,30,0,,1
dr. wynn,Halloween: The Curse of Michael Myers,0.187710604559,0.0,67,m,1995,978,tt0113253,5045,30,0,,1
jamie lloyd,Halloween: The Curse of Michael Myers,0.0321110009911,0.0235294117647,20,f,1995,978,tt0113253,5045,30,2,Halloween Movies - All Media Types,0.0159878188047
john strode,Halloween: The Curse of Michael Myers,0.0689791873142,0.0,52,m,1995,978,tt0113253,5045,30,0,,1
kara strode,Halloween: The Curse of Michael Myers,0.139940535183,0.0,29,f,1995,978,tt0113253,5045,30,0,,1
mrs. blankenshi,Halloween: The Curse of Michael Myers,0.0227948463826,0.0,70,f,1995,978,tt0113253,5045,30,0,,1
tim strode,Halloween: The Curse of Michael Myers,0.0388503468781,0.0,None,m,1995,978,tt0113253,5045,30,0,,1
tommy doyle,Halloween: The Curse of Michael Myers,0.130426164519,0.0117647058824,26,m,1995,978,tt0113253,5045,30,1,Halloween Movies - All Media Types,0.0159878188047
harold ryan,Happy Birthday, Wanda June,0.382333978079,0.0,46,m,1971,983,tt0067180,13959,None,0,,1
herb shuttle,Happy Birthday, Wanda June,0.0879719177592,0.0,42,m,1971,983,tt0067180,13959,None,0,,1
looseleaf harpe,Happy Birthday, Wanda June,0.10982162046,0.0,44,m,1971,983,tt0067180,13959,None,0,,1
major von konin,Happy Birthday, Wanda June,0.122788165341,0.0,38,m,1971,983,tt0067180,13959,None,0,,1
mildred ryan,Happy Birthday, Wanda June,0.0314492442152,0.0,40,f,1971,983,tt0067180,13959,None,0,,1
paul ryan,Happy Birthday, Wanda June,0.0664804069059,0.000282326369283,12,m,1971,983,tt0067180,13959,None,1,Fire Emblem: Kakusei | Fire Emblem: Awakening,0.00500782472613
penelope ryan,Happy Birthday, Wanda June,0.169353105523,0.0,32,f,1971,983,tt0067180,13959,None,0,,1
wanda june,Happy Birthday, Wanda June,0.0298015617165,0.0,12,f,1971,983,tt0067180,13959,None,0,,1
doreen sears,Hard Rain,0.0409482758621,0.0,76,f,1998,985,tt0120696,7888,36,0,,1
hank,Hard Rain,0.0508367139959,0.0387091124053,40,m,1998,985,tt0120696,7888,36,884,X-Men - All Media Types,0.0054347826087
jim,Hard Rain,0.188007099391,0.00196914180314,61,m,1998,985,tt0120696,7888,36,158,DCU,0.0
karen,Hard Rain,0.0869675456389,0.00183428999251,28,f,1998,985,tt0120696,7888,36,147,The Avengers (Marvel Movies),0.00772200772201
kenny,Hard Rain,0.0564148073022,0.0,27,m,1998,985,tt0120696,7888,36,14,新日本プロレス | New Japan Pro-Wrestling,0.00303951367781
mr. mehlor,Hard Rain,0.0167342799189,0.0,48,m,1998,985,tt0120696,7888,36,0,,1
phil,Hard Rain,0.030299188641,0.46577410912,33,m,1998,985,tt0120696,7888,36,9254,Agents of S.H.I.E.L.D. (TV),0.00411522633745
sheriff mike co,Hard Rain,0.111561866126,0.0,48,m,1998,985,tt0120696,7888,36,0,,1
tom,Hard Rain,0.264579107505,0.00265784876466,29,m,1998,985,tt0120696,7888,36,213,The Avengers (Marvel Movies),0.00772200772201
uncle charlie,Hard Rain,0.055654158215,1.0,69,m,1998,985,tt0120696,7888,36,3,Shadow of a Doubt (1943),0.010101010101
wayne bryce,Hard Rain,0.0979969574037,0.0,42,m,1998,985,tt0120696,7888,36,0,,1
andy stewart,Hard to Kill,0.254497586661,0.0,30,f,1990,986,tt0099739,4558,97,0,,1
lt. kevin o'mal,Hard to Kill,0.123080298376,0.0,47,m,1990,986,tt0099739,4558,97,0,,1
man #2,Hard to Kill,0.0239139973673,0.0,None,m,1990,986,tt0099739,4558,97,0,,1
martha coe,Hard to Kill,0.0311540149188,0.0,37,f,1990,986,tt0099739,4558,97,0,,1
mason storm,Hard to Kill,0.415533128565,0.0,38,m,1990,986,tt0099739,4558,97,0,,1
nolan,Hard to Kill,0.0225976305397,0.685714285714,None,m,1990,986,tt0099739,4558,97,216,Revenge (TV),0.00694444444444
senator vernon ,Hard to Kill,0.0862220272049,0.0,40,m,1990,986,tt0099739,4558,97,0,,1
sonny storm,Hard to Kill,0.0430013163668,0.0,15,m,1990,986,tt0099739,4558,97,0,,1
billy carver,Harold & Kumar Go to White Castle,0.0216973358967,0.0,26,m,2004,988,tt0366551,10923,25,0,,1
burger shack em,Harold & Kumar Go to White Castle,0.0228874851231,0.0,34,m,2004,988,tt0366551,10923,25,0,,1
christy,Harold & Kumar Go to White Castle,0.0155634898837,0.0455202312139,26,f,2004,988,tt0366551,10923,25,63,Rhett & Link,0.00538720538721
cole,Harold & Kumar Go to White Castle,0.0198663370869,0.822916666667,28,m,2004,988,tt0366551,10923,25,158,12 Monkeys (TV),0.00505050505051
extreme sports ,Harold & Kumar Go to White Castle,0.01858463792,0.00733487410291,None,m,2004,988,tt0366551,10923,25,603,Teen Wolf (TV),0.00386847195358
female anchor,Harold & Kumar Go to White Castle,0.0137324910739,0.0,None,f,2004,988,tt0366551,10923,25,0,,1
freakshow,Harold & Kumar Go to White Castle,0.024352284171,0.015873015873,43,m,2004,988,tt0366551,10923,25,1,Beetlejuice (1988),0.00594177064765
goldstein,Harold & Kumar Go to White Castle,0.0136409411334,0.0,26,m,2004,988,tt0366551,10923,25,1,תנ"ך | Tanakh,0.00494743351886
harold lee,Harold & Kumar Go to White Castle,0.3755378559,0.00168067226891,32,m,2004,988,tt0366551,10923,25,1,The Faculty (1998),0.00594177064765
kenneth park,Harold & Kumar Go to White Castle,0.012450791907,0.0,32,m,2004,988,tt0366551,10923,25,0,,1
kumar patel,Harold & Kumar Go to White Castle,0.287558363087,0.00168067226891,27,m,2004,988,tt0366551,10923,25,1,The Faculty (1998),0.00594177064765
liane,Harold & Kumar Go to White Castle,0.0367115261375,0.5,26,f,2004,988,tt0366551,10923,25,1,Jeanne d'Arc (Video Game),0.00940438871473
male nurse,Harold & Kumar Go to White Castle,0.0143733406573,0.0,28,m,2004,988,tt0366551,10923,25,0,,1
maria,Harold & Kumar Go to White Castle,0.0134578412524,0.0524461445541,30,f,2004,988,tt0366551,10923,25,1042,Agents of S.H.I.E.L.D. (TV),0.0040404040404
neil patrick ha,Harold & Kumar Go to White Castle,0.0263663828619,0.0,31,m,2004,988,tt0366551,10923,25,0,,1
officer brucks,Harold & Kumar Go to White Castle,0.0166620891696,0.0,None,m,2004,988,tt0366551,10923,25,0,,1
officer palumbo,Harold & Kumar Go to White Castle,0.0236198846471,0.0,32,m,2004,988,tt0366551,10923,25,0,,1
rosenberg,Harold & Kumar Go to White Castle,0.0130000915499,0.000243279406398,24,m,2004,988,tt0366551,10923,25,20,Teen Wolf (TV),0.00386847195358
tarik,Harold & Kumar Go to White Castle,0.0299368305411,0.0,38,m,2004,988,tt0366551,10923,25,0,,1
aragog,Harry Potter and the Chamber of Secrets,0.0104826769322,1.06034418772e-05,67,m,2002,989,tt0295297,16885,392,1,Sherlock (TV),0.00493096646943
argus filch,Harry Potter and the Chamber of Secrets,0.0091797453361,0.000849617672048,60,m,2002,989,tt0295297,16885,392,1,Lucifer (TV),0.00301659125189
colin creevey,Harry Potter and the Chamber of Secrets,0.00633698549008,2.12068837545e-05,13,m,2002,989,tt0295297,16885,392,2,Sherlock (TV),0.00493096646943
dobby the house,Harry Potter and the Chamber of Secrets,0.0325732899023,0.0,35,m,2002,989,tt0295297,16885,392,0,,1
draco malfoy,Harry Potter and the Chamber of Secrets,0.0420491560557,0.0032917596284,15,m,2002,989,tt0295297,16885,392,90,Merlin (TV),0.00410256410256
ginny weasley,Harry Potter and the Chamber of Secrets,0.00734379626888,0.000466551442598,11,f,2002,989,tt0295297,16885,392,44,Sherlock (TV),0.00493096646943
harry potter,Harry Potter and the Chamber of Secrets,0.22055078472,0.010159190893,13,m,2002,989,tt0295297,16885,392,224,Naruto,0.0045584045584
hermione grange,Harry Potter and the Chamber of Secrets,0.0975421972165,0.00409641198201,12,f,2002,989,tt0295297,16885,392,112,Merlin (TV),0.00410256410256
lucius malfoy,Harry Potter and the Chamber of Secrets,0.0453064850459,0.000219450641893,39,m,2002,989,tt0295297,16885,392,6,Merlin (TV),0.00410256410256
madam pomfrey,Harry Potter and the Chamber of Secrets,0.00787681374001,0.000136060592317,60,f,2002,989,tt0295297,16885,392,3,Naruto,0.0045584045584
moaning myrtle,Harry Potter and the Chamber of Secrets,0.0149244891916,2.12068837545e-05,37,f,2002,989,tt0295297,16885,392,2,Sherlock (TV),0.00493096646943
mr. borgin     ,Harry Potter and the Chamber of Secrets,0.00639620965354,4.77897252091e-05,47,m,2002,989,tt0295297,16885,392,2,Doctor Who,0.00627943485086
mrs weasley,Harry Potter and the Chamber of Secrets,0.0168196624223,0.000219450641893,52,f,2002,989,tt0295297,16885,392,6,Merlin (TV),0.00410256410256
oliver wood,Harry Potter and the Chamber of Secrets,0.010719573586,0.000109725320947,19,m,2002,989,tt0295297,16885,392,3,Merlin (TV),0.00410256410256
professor albus,Harry Potter and the Chamber of Secrets,0.0656203731122,0.0,72,m,2002,989,tt0295297,16885,392,0,,1
professor gilde,Harry Potter and the Chamber of Secrets,0.0892508143322,0.0,42,m,2002,989,tt0295297,16885,392,0,,1
ron weasley,Harry Potter and the Chamber of Secrets,0.156884809002,0.00303573387952,14,m,2002,989,tt0295297,16885,392,83,Merlin (TV),0.00410256410256
rubeus hagrid,Harry Potter and the Chamber of Secrets,0.0427598460172,0.000292600855858,52,m,2002,989,tt0295297,16885,392,8,Merlin (TV),0.00410256410256
severus snape,Harry Potter and the Chamber of Secrets,0.0164050932781,0.00193848067006,56,m,2002,989,tt0295297,16885,392,53,Merlin (TV),0.00410256410256
Tom Marvolo Rid,Harry Potter and the Chamber of Secrets,0.0769321883328,0.0,24,m,2002,989,tt0295297,16885,392,0,,1
uncle vernon du,Harry Potter and the Chamber of Secrets,0.0240450103642,0.0,55,m,2002,989,tt0295297,16885,392,0,,1
argus filch,Harry Potter and the Sorcerer's Stone,0.0175198807157,0.000849617672048,59,m,2001,991,tt0241527,8048,488,1,Lucifer (TV),0.00441257584115
aunt petunia du,Harry Potter and the Sorcerer's Stone,0.0226143141153,0.0,43,f,2001,991,tt0241527,8048,488,0,,1
draco malfoy,Harry Potter and the Sorcerer's Stone,0.0241053677932,0.0032917596284,14,m,2001,991,tt0241527,8048,488,90,Merlin (TV),0.0045045045045
firenze,Harry Potter and the Sorcerer's Stone,0.0142892644135,3.18103256317e-05,28,m,2001,991,tt0241527,8048,488,3,Sherlock (TV),0.00540540540541
Harry,Harry Potter and the Sorcerer's Stone,0.219681908549,0.66824925816,12,m,2001,991,tt0241527,8048,488,1126,BBC Radio 1 RPF,0.00519750519751
hermione grange,Harry Potter and the Sorcerer's Stone,0.111580516899,0.00409641198201,11,f,2001,991,tt0241527,8048,488,112,Merlin (TV),0.0045045045045
oliver wood,Harry Potter and the Sorcerer's Stone,0.0212475149105,0.000109725320947,18,m,2001,991,tt0241527,8048,488,3,Merlin (TV),0.0045045045045
percy weasley,Harry Potter and the Sorcerer's Stone,0.0193836978131,0.000551450314327,18,m,2001,991,tt0241527,8048,488,5,Smallville,0.00230017251294
professor albus,Harry Potter and the Sorcerer's Stone,0.0904572564612,0.0,71,m,2001,991,tt0241527,8048,488,0,,1
professor miner,Harry Potter and the Sorcerer's Stone,0.0623757455268,0.0,67,f,2001,991,tt0241527,8048,488,0,,1
professor quiri,Harry Potter and the Sorcerer's Stone,0.0289512922465,0.0,37,m,2001,991,tt0241527,8048,488,0,,1
ron weasley,Harry Potter and the Sorcerer's Stone,0.114065606362,0.00303573387952,13,m,2001,991,tt0241527,8048,488,83,Merlin (TV),0.0045045045045
rubeus hagrid,Harry Potter and the Sorcerer's Stone,0.179299204771,0.000292600855858,51,m,2001,991,tt0241527,8048,488,8,Merlin (TV),0.0045045045045
severus snape,Harry Potter and the Sorcerer's Stone,0.0310636182903,0.00193848067006,55,m,2001,991,tt0241527,8048,488,53,Merlin (TV),0.0045045045045
voldemort,Harry Potter and the Sorcerer's Stone,0.0433648111332,0.000512051497751,None,m,2001,991,tt0241527,8048,488,14,Merlin (TV),0.0045045045045
albus dumbledor,Harry Potter and the Prisoner of Azkaban,0.0493508171307,0.0,64,m,2004,992,tt0304141,15481,348,0,,1
aunt marge,Harry Potter and the Prisoner of Azkaban,0.022414572702,0.0,56,f,2004,992,tt0304141,15481,348,0,,1
aunt petunia,Harry Potter and the Prisoner of Azkaban,0.00717007945223,0.000181414123089,46,f,2004,992,tt0304141,15481,348,4,Naruto,0.00434782608696
cornelius fudge,Harry Potter and the Prisoner of Azkaban,0.0313933208449,4.24137675089e-05,79,m,2004,992,tt0304141,15481,348,4,Sherlock (TV),0.00471698113208
draco malfoy,Harry Potter and the Prisoner of Azkaban,0.0295846521543,0.0,17,m,2004,992,tt0304141,15481,348,0,,1
